customerID,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Serviço_Telefonico,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn,Servico_Internet
0993-OSGPT,FEMININO,1,Yes,No,68,,DSL,No,Yes,No,One year,Bank transfer (automatic),60.65,3975.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9254-RBFON,FEMININO,0,Yes,Yes,17,,Fiber optic,No,Yes,Yes,One year,Bank transfer (automatic),98.6,1704.95,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1205-WNWPJ,FEMININO,0,No,No,7,,DSL,No,Yes,Yes,Month-to-month,Mailed check,59.5,415.95,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9391-EOYLI,MASCULINO,1,Yes,No,12,,Fiber optic,No,No,No,Month-to-month,Electronic check,80.45,950.2,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7108-DGVUU,FEMININO,1,Yes,No,21,,DSL,No,No,No,One year,Bank transfer (automatic),71.7,1497.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2782-JEEBU,MASCULINO,0,No,No,21,,DSL,No,Yes,No,Month-to-month,Mailed check,36.0,780.15,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5127-BZENZ,FEMININO,0,Yes,Yes,56,,DSL,Yes,No,Yes,One year,Bank transfer (automatic),65.2,3512.15,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2720-FVBQP,FEMININO,0,Yes,Yes,6,,DSL,No,No,No,Month-to-month,Credit card (automatic),48.95,273.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9906-NHHVC,FEMININO,1,No,No,65,,DSL,No,No,Yes,Two year,Bank transfer (automatic),53.5,3517.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4522-XRWWI,MASCULINO,0,Yes,No,42,,DSL,Yes,Yes,Yes,One year,Credit card (automatic),80.45,3375.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3766-EJLFL,FEMININO,0,Yes,Yes,68,,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),109.05,7508.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5939-SXWHM,MASCULINO,0,Yes,Yes,48,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),26.3,1245.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8152-UOBNY,FEMININO,1,No,No,50,,Fiber optic,No,Yes,Yes,One year,Electronic check,106.8,5347.95,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7351-KYHQH,FEMININO,1,No,No,7,,DSL,No,No,Yes,Month-to-month,Electronic check,64.95,493.65,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7643-RCHXS,FEMININO,0,Yes,Yes,63,,No,No internet service,No internet service,No internet service,Two year,Electronic check,19.35,1263.85,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8246-SHFGA,MASCULINO,0,No,No,17,,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),21.1,385.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8387-MOJJT,FEMININO,0,Yes,Yes,42,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),77.95,3384.0,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0620-XEFWH,MASCULINO,0,Yes,Yes,4,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,18.85,84.2,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6485-QXWWE,FEMININO,0,No,Yes,62,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),26.0,1638.7,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2761-OCIAX,MASCULINO,1,No,No,2,,Fiber optic,No,No,No,Month-to-month,Electronic check,74.7,165.4,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7321-VGNKU,FEMININO,0,Yes,No,2,,Fiber optic,No,No,No,Month-to-month,Electronic check,70.35,120.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5327-CNLUQ,MASCULINO,0,Yes,No,48,,Fiber optic,Yes,No,Yes,Two year,Bank transfer (automatic),96.9,4473.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7552-KEYGT,MASCULINO,0,Yes,No,27,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.55,520.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5816-JMLGY,FEMININO,0,Yes,Yes,70,,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),80.4,5717.85,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3068-OMWZA,MASCULINO,1,No,No,1,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,88.8,88.8,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2927-QRRQV,MASCULINO,0,Yes,No,46,,Fiber optic,No,No,Yes,One year,Electronic check,94.65,4312.5,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6032-KRXXO,MASCULINO,0,No,No,30,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,90.25,2755.35,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7459-RRWQZ,FEMININO,0,No,No,15,,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),64.65,994.55,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6265-SXWBU,MASCULINO,0,Yes,Yes,69,,Fiber optic,No,No,Yes,One year,Credit card (automatic),95.75,6511.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7941-RCJOW,MASCULINO,0,No,No,65,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.55,1218.65,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6374-NTQLP,MASCULINO,1,Yes,Yes,72,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),104.1,7447.7,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4154-AQUGT,MASCULINO,1,Yes,No,13,,Fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),89.05,1169.35,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2387-KDZQY,MASCULINO,0,No,No,17,,No,No internet service,No internet service,No internet service,One year,Mailed check,20.1,279.5,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3584-WKTTW,MASCULINO,0,Yes,No,51,,Fiber optic,Yes,Yes,Yes,One year,Electronic check,111.55,5720.35,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3399-BMLVW,MASCULINO,0,Yes,Yes,51,,DSL,Yes,Yes,No,Two year,Credit card (automatic),60.5,3121.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1971-DTCZB,FEMININO,0,Yes,No,72,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),90.95,6468.6,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3092-IGHWF,MASCULINO,0,Yes,Yes,67,,Fiber optic,No,No,No,One year,Electronic check,87.4,5918.8,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3374-PZLXD,MASCULINO,0,No,No,34,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.7,675.6,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3813-DHBBB,MASCULINO,0,Yes,No,67,,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),50.95,3521.7,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2812-REYAT,FEMININO,0,Yes,No,49,,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.05,923.1,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6518-PPLMZ,MASCULINO,0,Yes,Yes,53,,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.4,1110.35,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4939-KYYPY,MASCULINO,0,No,No,27,,DSL,No,Yes,No,Month-to-month,Electronic check,59.45,1611.65,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8017-LXHFA,FEMININO,1,No,No,23,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.75,2293.6,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5930-GBIWP,MASCULINO,0,No,No,69,,DSL,Yes,Yes,No,Two year,Credit card (automatic),81.5,5553.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6022-KOUQO,FEMININO,0,Yes,Yes,2,,DSL,No,Yes,No,Month-to-month,Bank transfer (automatic),29.05,44.75,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6352-TWCAU,FEMININO,0,No,No,35,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,86.45,3029.1,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2361-UPSND,FEMININO,0,Yes,No,46,,DSL,Yes,Yes,No,One year,Mailed check,70.6,3231.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6035-RIIOM,FEMININO,0,No,No,54,,Fiber optic,No,No,Yes,Two year,Bank transfer (automatic),97.2,5129.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2929-QNSRW,FEMININO,0,Yes,No,56,,Fiber optic,No,No,Yes,One year,Electronic check,98.25,5508.35,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1262-OPMFY,FEMININO,0,Yes,No,9,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),75.75,655.9,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9504-DSHWM,MASCULINO,0,No,No,20,,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),59.2,1191.2,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5035-BVCXS,MASCULINO,0,No,No,11,,Fiber optic,No,No,No,Month-to-month,Mailed check,75.9,866.4,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6267-DCFFZ,FEMININO,1,Yes,No,30,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,90.05,2627.2,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3533-UVMOM,MASCULINO,0,Yes,No,68,,DSL,Yes,No,No,Two year,Bank transfer (automatic),70.95,4741.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2439-LYPMQ,MASCULINO,1,Yes,No,38,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,102.6,4009.2,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4248-QPAVC,FEMININO,1,Yes,No,17,,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),85.35,1463.45,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1899-VXWXM,MASCULINO,0,No,No,48,,Fiber optic,No,No,Yes,One year,Credit card (automatic),106.1,5082.8,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1478-VPOAD,FEMININO,0,No,No,1,,DSL,No,No,No,Month-to-month,Electronic check,43.8,43.8,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9995-HOTOH,MASCULINO,0,Yes,Yes,63,,DSL,Yes,No,Yes,Two year,Electronic check,59.0,3707.6,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2988-PLAHS,FEMININO,0,No,No,3,,DSL,No,No,Yes,One year,Electronic check,69.95,220.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1371-OJCEK,FEMININO,0,No,No,48,,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),24.35,1133.7,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4999-IEZLT,MASCULINO,0,No,No,66,,DSL,No,Yes,No,One year,Credit card (automatic),29.45,1983.15,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8883-ANODQ,FEMININO,0,Yes,Yes,68,,Fiber optic,No,No,No,Two year,Credit card (automatic),84.4,5746.75,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4690-LLKUA,MASCULINO,1,No,No,17,,DSL,No,No,No,Month-to-month,Electronic check,45.05,770.6,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2351-RRBUE,FEMININO,0,Yes,Yes,7,,No,No internet service,No internet service,No internet service,One year,Mailed check,20.65,134.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5980-BDHPY,MASCULINO,0,Yes,No,72,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),87.1,6230.1,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1498-DQNRX,FEMININO,0,Yes,No,29,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.85,573.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9469-WEJBT,MASCULINO,0,Yes,No,37,Yes,Fiber optic,No,Yes,No,Month-to-month,Electronic check,90.35,3419.3,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3331-HQDTW,FEMININO,0,No,No,34,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Mailed check,109.8,3587.25,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9490-DFPMD,FEMININO,1,No,No,42,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.65,3541.35,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2581-VKIRT,FEMININO,0,Yes,Yes,59,Yes,DSL,Yes,Yes,No,One year,Mailed check,65.5,3801.3,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5442-XSDCW,MASCULINO,0,Yes,Yes,11,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),79.5,868.5,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7426-WEIJX,MASCULINO,1,Yes,Yes,60,Yes,Fiber optic,Yes,No,No,Month-to-month,Electronic check,80.95,4859.1,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2851-MMUTZ,FEMININO,0,No,No,27,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,56.15,1439.35,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3049-NDXFL,FEMININO,0,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,85.8,85.8,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8580-AECUZ,MASCULINO,1,No,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,79.1,79.1,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3307-TLCUD,MASCULINO,0,Yes,No,17,No,DSL,Yes,No,No,Month-to-month,Mailed check,34.4,592.75,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6625-FLENO,MASCULINO,0,Yes,No,58,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.75,1185.95,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2967-MXRAV,MASCULINO,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,18.8,18.8,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7963-GQRMY,FEMININO,0,Yes,Yes,3,Yes,DSL,No,No,No,Month-to-month,Mailed check,44.3,134.5,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8189-HBVRW,FEMININO,0,No,No,53,Yes,Fiber optic,Yes,No,No,Month-to-month,Electronic check,90.8,4921.2,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4163-KIUHY,MASCULINO,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,25.6,901.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
